path;type_wikiart;type_semart;style;timeframe;TECHNIQUE;SCHOOL;author
Impressionism/eva-gonzales_dieppe-beach-view-from-the-cliff-west.jpg;landscape;landscape;Impressionism;1851-1900;;;
43252-peasants.jpg;religious_painting;genre;High_Renaissance;1601-1650;Oil on wood;Flemish;VINCKBOONS, David
Post_Impressionism/paul-gauguin_tahitian-pastoral.jpg;nude_painting;other;Post_Impressionism;1851-1900;;;
Art_Nouveau_Modern/aubrey-beardsley_the-cave-of-spleen.jpg;illustration;other;Art_Nouveau;1851-1900;;;
Realism/gustave-courbet_the-giants-cave-from-saillon-switzerland-1873.jpg;landscape;landscape;Realism;1851-1900;;;
Symbolism/nicholas-roerich_study-of-mountains-1933.jpg;landscape;genre;Symbolism;1851-1900;;;ROERICH, Nicholas
Romanticism/caspar-david-friedrich_inside-the-forest-under-the-moonlight.jpg;landscape;landscape;Romanticism;1801-1850;;;
Art_Nouveau_Modern/theodor-severin-kittelsen_innfoedte-av-majoristammen-1894.jpg;illustration;other;Art_Nouveau;1851-1900;;;
Action_painting/hans-hofmann_astral-nebula-1961.jpg;abstract_painting;other;Action_painting;1851-1900;;;
17106-2maries6.jpg;cityscape;landscape;Post_Impressionism;1851-1900;Oil on canvas;Dutch;VAN GOGH, Vincent
42846-11assumr.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Italian;VERONESE, Paolo
Impressionism/stefan-luchian_peasant-woman-with-yellow-headscarf-1905.jpg;portrait;portrait;Impressionism;1851-1900;;;
Fauvism/pyotr-konchalovsky_nude-1916.jpg;nude_painting;genre;Fauvism;1851-1900;;;KONCHALOVSKY, Pyotr
Baroque/bernardo-strozzi_madonna-and-child-with-the-young-st-john-1620.jpg;religious_painting;religious;Baroque;1601-1650;;;
Rococo/vladimir-borovikovsky_countess-ekaterina-riboper.jpg;portrait;portrait;Rococo;1751-1800;;;
Realism/winslow-homer_eight-bells.jpg;genre_painting;genre;Realism;1751-1800;;;
04464-kitchen1.jpg;genre_painting;interior;Baroque;1551-1600;Oil on wood;Flemish;BEUCKELAER, Joachim
Naive_Art_Primitivism/tarsila-do-amaral_abaporu-1928(1).jpg;nude_painting;portrait;Naive_Art_Primitivism;1851-1900;;;
Expressionism/egon-schiele_mother-and-child-1914.jpg;sketch_and_study;portrait;Expressionism;1801-1850;;;
Realism/valentin-serov_portrait-of-n-z-rappoport-1908.jpg;sketch_and_study;portrait;Realism;1851-1900;;;
Impressionism/julian-alden-weir_the-ice-cutters-1895.jpg;genre_painting;landscape;Impressionism;1851-1900;;;
Symbolism/nicholas-roerich_st-panteleimon-the-healer.jpg;religious_painting;landscape;Symbolism;1801-1850;;;ROERICH, Nicholas
Minimalism/brice-marden_study-for-stander-1967.jpg;abstract_painting;religious;Minimalism;1301-1350;;;
Northern_Renaissance/jan-provoost_virgin-and-child.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;
Impressionism/max-slevogt_slevogt-family-in-the-garden-of-godramstein.jpg;portrait;genre;Impressionism;1851-1900;;;
Symbolism/nicholas-roerich_giants-of-lahaul-1931.jpg;landscape;religious;Symbolism;1701-1750;;;ROERICH, Nicholas
Baroque/gerard-terborch_a-young-woman-playing-a-theorbo-to-two-men.jpg;genre_painting;genre;Baroque;1651-1700;;;
35689-greatoak.jpg;landscape;landscape;Baroque;1651-1700;Oil on canvas;Dutch;RUISDAEL, Jacob Isaackszon van
Expressionism/louay-kayyali_seated-boy.jpg;genre_painting;portrait;Expressionism;1851-1900;;;
Cubism/pablo-picasso_female-nude-sitting-in-red-armchair-1932.jpg;nude_painting;mythological;Cubism;1851-1900;;;PICASSO, Pablo
Impressionism/giovanni-boldini_reclining-nude.jpg;nude_painting;mythological;Impressionism;1801-1850;;;
Symbolism/akseli-gallen-kallela_the-hand-of-christ-the-palm-of-peace-1897.jpg;religious_painting;religious;Symbolism;1851-1900;;;
Post_Impressionism/augustus-john_the-yellow-dress-1912.jpg;portrait;genre;Post_Impressionism;1851-1900;;;
Baroque/rembrandt_charitable-samaritan-also-known-as-the-good-samaritan-1638.jpg;religious_painting;genre;Baroque;1601-1650;;;REMBRANDT
33982-potiphar.jpg;religious_painting;religious;Baroque;1601-1650;Oil on canvas;Italian;RENI, Guido
Abstract_Expressionism/joan-mitchell_untitled-1962.jpg;abstract_painting;other;Abstract_Expressionism;1851-1900;;;
Contemporary_Realism/john-miller_summer-beach-i.jpg;landscape;landscape;Contemporary_Realism;1851-1900;;;
25293-111sketc.jpg;religious_painting;religious;Baroque;1751-1800;Oil on canvas;Austrian;MAULBERTSCH, Franz Anton
Expressionism/paula-modersohn-becker_the-good-samaritan-1907.jpg;religious_painting;landscape;Expressionism;1851-1900;;;
Post_Impressionism/moise-kisling_female-portrait-1.jpg;portrait;portrait;Post_Impressionism;1551-1600;;;
Rococo/john-russell_susannah-walker-1760-1831-1784.jpg;portrait;portrait;Rococo;1751-1800;;;
Impressionism/gustave-caillebotte_skiffs-on-the-yerres.jpg;genre_painting;genre;Impressionism;1851-1900;;;
Realism/mikhail-nesterov_portrait-of-s-s-yudin-1935.jpg;portrait;portrait;Realism;1851-1900;;;
Synthetic_Cubism/juan-gris_fruit-bowl-with-bottle-1914.jpg;still_life;other;Synthetic_Cubism;1851-1900;;;
Post_Impressionism/maurice-prendergast_beach-at-st-malo-1.jpg;genre_painting;landscape;Post_Impressionism;1851-1900;;;
Impressionism/james-tissot_portrait-of-a-lady-with-a-fan.jpg;portrait;portrait;Impressionism;1851-1900;;;
42647-34guita.jpg;genre_painting;genre;Baroque;1651-1700;Oil on canvas;Dutch;VERMEER, Johannes
Naive_Art_Primitivism/niko-pirosmani_still-life.jpg;still_life;mythological;Naive_Art_Primitivism;1451-1500;;;
Post_Impressionism/georges-seurat_nurse-sitting-holding-her-baby.jpg;genre_painting;other;Post_Impressionism;1801-1850;;;
18534-horsebac.jpg;landscape;portrait;Baroque;1601-1650;Oil on wood;Flemish;GRIMMER, Abel
23679-adoratio.jpg;religious_painting;religious;Early_Renaissance;1451-1500;Tempera on wood;Italian;MAINARDI, Bastiano
Expressionism/pyotr-konchalovsky_at-the-rink-1945.jpg;cityscape;landscape;Expressionism;1851-1900;;;KONCHALOVSKY, Pyotr
Impressionism/winston-churchill_view-of-eze-in-the-alpes-maritimes.jpg;landscape;landscape;Impressionism;1851-1900;;;
Art_Nouveau_Modern/henri-de-toulouse-lautrec_the-sailor-s-sopng-at-the-star-le-havre-1899.jpg;genre_painting;portrait;Art_Nouveau;1851-1900;;;
Impressionism/camille-pissarro_bathers-seated-on-the-banks-of-a-river-1901.jpg;genre_painting;other;Impressionism;1851-1900;;;PISSARRO, Camille
34242-l_horses.jpg;landscape;landscape;Romanticism;1701-1750;Oil on canvas;Italian;RICCI, Marco
Art_Nouveau_Modern/boris-kustodiev_village-holiday-1910.jpg;genre_painting;landscape;Art_Nouveau;1851-1900;;;KUSTODIEV, Boris
New_Realism/john-french-sloan_three-a-m-1909.jpg;genre_painting;genre;New_Realism;1851-1900;;;
Impressionism/john-henry-twachtman_coney-island-from-brighton-pier.jpg;cityscape;landscape;Impressionism;1851-1900;;;
24718-panel3.jpg;religious_painting;religious;High_Renaissance;1501-1550;Oil on wood;German;MASTER of AB Monogram
High_Renaissance/lorenzo-lotto_portrait-of-febo-da-brescia-1544.jpg;portrait;portrait;High_Renaissance;1551-1600;;;
05980-landsca1.jpg;religious_painting;landscape;Baroque;1701-1750;Oil on canvas;Italian;BRANDI, Domenico
Impressionism/edouard-manet_lilac-in-a-glass.jpg;still_life;still-life;Impressionism;1851-1900;;;
Symbolism/george-frederick-watts_study-for-hyperion.jpg;sketch_and_study;mythological;Symbolism;1501-1550;;;
Early_Renaissance/fra-angelico_virgin-and-child-with-sts-dominic-and-catherine-of-alexandria.jpg;religious_painting;religious;Early_Renaissance;1401-1450;;;
Art_Nouveau_Modern/boris-kustodiev_russian-venus-1920.jpg;nude_painting;mythological;Art_Nouveau;1851-1900;;;KUSTODIEV, Boris
Symbolism/konstantin-vasilyev_parade-in-the-1941.jpg;genre_painting;historical;Symbolism;1651-1700;;;
Realism/vasily-perov_parisian-rag-picker-1864.jpg;genre_painting;portrait;Realism;1851-1900;;;
40931-05adorat.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;Wood;Flemish;UNKNOWN MASTER, Flemish
Naive_Art_Primitivism/marc-chagall_the-mission-of-bezaleel-1966.jpg;religious_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
30155-cavalry.jpg;genre_painting;other;Romanticism;1601-1650;Oil on wood;Dutch;PALAMEDESZ., Palamedes
Impressionism/pierre-auguste-renoir_portrait-of-a-young-woman-1876.jpg;portrait;portrait;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Northern_Renaissance/albrecht-altdorfer_florian-result-scenes-for-legend-of-st-florian-1518.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;;;
15152-adormago.jpg;religious_painting;religious;Early_Renaissance;1351-1400;Tempera on wood;Italian;GENTILE DA FABRIANO
Impressionism/pierre-auguste-renoir_woman-stoking-a-stove-1912.jpg;genre_painting;genre;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
Romanticism/henry-raeburn_rev-alexander-carlyle.jpg;portrait;portrait;Romanticism;1751-1800;;;
Realism/theodore-rousseau_not_detected_198922(1).jpg;landscape;landscape;Realism;1801-1850;;;
Art_Nouveau_Modern/zinaida-serebriakova_portrait-of-a-peasant-woman-1910.jpg;portrait;portrait;Art_Nouveau;1851-1900;;;
30904-landscap.jpg;landscape;landscape;Rococo;1701-1750;Oil on canvas;Italian;PERUZZINI, Antonio Francesco
09367-flatfory.jpg;landscape;landscape;Romanticism;1801-1850;Oil on canvas;English;CONSTABLE, John
25952-st_anne.jpg;religious_painting;religious;High_Renaissance;1501-1550;Oil on wood;Italian;MELZI, Francesco
Abstract_Expressionism/forrest-bess_burning-bush-1953.jpg;abstract_painting;landscape;Abstract_Expressionism;1851-1900;;;
Naive_Art_Primitivism/marc-chagall_burlesque-and-circus-1985.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
Fauvism/georges-braque_landscape-of-estaque-1907.jpg;landscape;landscape;Fauvism;1851-1900;;;
Impressionism/camille-pissarro_rouen-saint-sever-afternoon-1898.jpg;cityscape;landscape;Impressionism;1851-1900;;;PISSARRO, Camille
15263-101geric.jpg;genre_painting;other;Baroque;1801-1850;Oil on canvas;French;GÉRICAULT, Théodore
Post_Impressionism/paul-cezanne_still-life-with-a-chest-of-drawers.jpg;still_life;still-life;Post_Impressionism;1851-1900;;;CEZANNE, Paul
Expressionism/zinaida-serebriakova_portrait-of-r-ernst-1922.jpg;portrait;portrait;Expressionism;1851-1900;;;
Impressionism/rudolf-schweitzer-cumpana_la-fereastr-1923.jpg;portrait;genre;Impressionism;1851-1900;;;
Romanticism/viktor-vasnetsov_four-horsemen-of-apocalypse-1887.jpg;religious_painting;mythological;Romanticism;1851-1900;;;
Early_Renaissance/sandro-botticelli_three-angels-1480(1).jpg;religious_painting;religious;Early_Renaissance;1451-1500;;;
44260-oudekerk.jpg;religious_painting;interior;Northern_Renaissance;1651-1700;Oil on canvas;Dutch;WITTE, Emanuel de
29198-08munkac.jpg;genre_painting;historical;Baroque;1851-1900;Oil on canvas;Hungarian;MUNKÁCSY, Mihály
Symbolism/konstantinos-parthenis_landscape-1917.jpg;landscape;landscape;Symbolism;1801-1850;;;
39350-06pillar.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Italian;TINTORETTO
Realism/adolf-hitler_castle-battlements.jpg;cityscape;landscape;Realism;1601-1650;;;
Realism/boris-kustodiev_portrait-of-nikolay-monakhov-1926.jpg;sketch_and_study;portrait;Realism;1851-1900;;;KUSTODIEV, Boris
Art_Nouveau_Modern/j.-e.-h.-macdonald_the-tangled-garden-1916.jpg;landscape;landscape;Art_Nouveau;1851-1900;;;
03394-autumn.jpg;genre_painting;landscape;Baroque;1551-1600;Oil on canvas;Italian;BASSANO, Francesco
Symbolism/pierre-puvis-de-chavannes_fresco-for-the-decoration-of-the-pantheon-saints-detail.jpg;religious_painting;religious;Symbolism;1301-1350;;;
Expressionism/amedeo-modigliani_seated-nude-1918.jpg;nude_painting;portrait;Expressionism;1851-1900;;;
Symbolism/salvador-dali_double-sided-verso-studio-scene.jpg;nude_painting;religious;Symbolism;1401-1450;;;DALI, Salvador
Realism/winslow-homer_on-the-fence.jpg;genre_painting;genre;Realism;1851-1900;;;
34694-prede_c2.jpg;religious_painting;religious;Symbolism;1451-1500;Oil on wood;Italian;ROBERTI, Ercole de'
Pop_Art/andy-warhol_last-supper.jpg;religious_painting;religious;Pop_Art;1701-1750;;;
04192-polyptyc.jpg;religious_painting;religious;Early_Renaissance;1501-1550;Wood;Italian;BERGOGNONE, Ambrogio
Realism/camille-corot_crecy-en-brie-road-in-the-country.jpg;landscape;landscape;Realism;1851-1900;;;
31232-malatest.jpg;portrait;portrait;Early_Renaissance;1451-1500;Oil on wood;Italian;PIERO DELLA FRANCESCA
Mannerism_Late_Renaissance/giorgio-vasari_lorenzo-the-magnificent.jpg;portrait;portrait;Mannerism_Late_Renaissance;1451-1500;;;
Naive_Art_Primitivism/marc-chagall_reclining-on-the-bed.jpg;illustration;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
35317-sketch2.jpg;religious_painting;mythological;Baroque;1701-1750;Oil on canvas;Austrian;ROTTMAYR, Johann Michael
Baroque/caravaggio_calling-of-saint-matthew(1).jpg;religious_painting;religious;Baroque;1551-1600;;;
Naive_Art_Primitivism/marc-chagall_having-lingered-in-gaza-house-of-courtesan-and-watched-by-the-people-who-wanted-to-kill-him.jpg;religious_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
30697-paolina7.jpg;genre_painting;mythological;High_Renaissance;1501-1550;Fresco;Italian;PERINO DEL VAGA
18234-0504grec.jpg;religious_painting;religious;Mannerism_Late_Renaissance;1551-1600;Oil on canvas;Spanish;GRECO, El
Post_Impressionism/edouard-cortes_triumphal-arch.jpg;cityscape;landscape;Post_Impressionism;1851-1900;;;
Action_painting/jackson-pollock_lucifer-1947.jpg;abstract_painting;landscape;Action_painting;1851-1900;;;
Romanticism/jan-matejko_jan-zamoyski.jpg;portrait;other;Romanticism;1451-1500;;;
21174-roadruin.jpg;landscape;landscape;Baroque;1651-1700;Oil on canvas;Dutch;KONINCK, Philips
44460-landdunf.jpg;landscape;landscape;Rococo;1651-1700;Oil on canvas;Dutch;WYNANTS, Jan
Romanticism/konstantin-makovsky_portrait-of-hudenkova-1.jpg;portrait;portrait;Romanticism;1801-1850;;;
Impressionism/claude-monet_rose-flowered-arches-at-giverny.jpg;landscape;landscape;Impressionism;1851-1900;;;MONET, Claude
Impressionism/john-singer-sargent_landscape-with-trees-calcot-on-the-thames.jpg;landscape;landscape;Impressionism;1851-1900;;;SINGER SARGENT, John
Impressionism/pierre-auguste-renoir_algerian-woman-seated-1882.jpg;portrait;portrait;Impressionism;1851-1900;;;RENOIR, Pierre-Auguste
05239-11eouter.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;Oil on wood;Netherlandish;BOSCH, Hieronymus
Realism/isaac-levitan_by-the-whirlpool-1891-2.jpg;sketch_and_study;landscape;Realism;1801-1850;;;
Expressionism/pyotr-konchalovsky_gurzuf-1929.jpg;landscape;landscape;Expressionism;1851-1900;;;KONCHALOVSKY, Pyotr
Baroque/caravaggio_supper-at-emmaus-1602(1).jpg;religious_painting;religious;Baroque;1601-1650;;;
Early_Renaissance/giovanni-bellini_virgin-and-child-1488.jpg;religious_painting;religious;Early_Renaissance;1451-1500;;;
40050-cabare16.jpg;genre_painting;genre;Post_Impressionism;1851-1900;Oil on canvas;French;TOULOUSE-LAUTREC, Henri de
Abstract_Expressionism/manabu-mabe_untitled-1970.jpg;abstract_painting;portrait;Abstract_Expressionism;1851-1900;;;
24770-madonna.jpg;religious_painting;religious;Northern_Renaissance;1401-1450;Oil on wood;Flemish;MASTER of Flémalle
Early_Renaissance/benozzo-gozzoli_st-augustine-departing-for-milan-detail-1465-2.jpg;religious_painting;portrait;Early_Renaissance;1451-1500;;;
Romanticism/caspar-david-friedrich_rogen-landscape-in-putbus.jpg;landscape;landscape;Romanticism;1801-1850;;;
Impressionism/alfred-sisley_the-loing-at-saint-mammes-1884-1.jpg;landscape;landscape;Impressionism;1851-1900;;;
Expressionism/pyotr-konchalovsky_still-life-sombrero-1916.jpg;still_life;genre;Expressionism;1851-1900;;;KONCHALOVSKY, Pyotr
Realism/camille-corot_the-tibre-river-hemmed-in-by-the-collines.jpg;landscape;landscape;Realism;1801-1850;;;
Realism/ivan-vladimirov_sister-of-mercy.jpg;portrait;portrait;Realism;1851-1900;;;
42581-13view0.jpg;cityscape;landscape;Baroque;1651-1700;Oil on canvas;Dutch;VERMEER, Johannes
Ukiyo_e/katsushika-hokusai_the-fuji-from-the-mountains-of-totomi.jpg;genre_painting;landscape;Ukiyo_e;1851-1900;;;
Expressionism/rafael-zabaleta_two-seated-women-1935.jpg;portrait;mythological;Expressionism;1851-1900;;;
Art_Nouveau_Modern/nicholas-roerich_fortress-1909.jpg;landscape;landscape;Art_Nouveau;1801-1850;;;ROERICH, Nicholas
Impressionism/camille-pissarro_jeanne-holding-a-fan.jpg;portrait;genre;Impressionism;1851-1900;;;PISSARRO, Camille
12573-6apostl1.jpg;religious_painting;religious;Northern_Renaissance;1501-1550;Tempera on canvas;German;DÜRER, Albrecht
Pointillism/paul-signac_antibes-the-towers-1911.jpg;cityscape;landscape;Pointillism;1851-1900;;;
Art_Nouveau_Modern/max-kurzweil_lady-in-yellow-1899.jpg;portrait;portrait;Art_Nouveau;1851-1900;;;
Naive_Art_Primitivism/marc-chagall_fiancee-with-bouquet-1977.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;CHAGALL, Marc
Romanticism/theodore-gericault_the-return-from-russia.jpg;genre_painting;religious;Romanticism;1501-1550;;;
12172-cro_f_1.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Tempera on wood;Italian;DUCCIO di Buoninsegna
Realism/salvador-dali_untitled-still-life-with-white-cloth.jpg;still_life;still-life;Realism;1601-1650;;;DALI, Salvador
08312-saints1.jpg;religious_painting;religious;Early_Renaissance;1351-1400;Wood;Italian;CECCO DI PIETRO
Expressionism/jose-gutierrez-solana_cupletista-or-makeup-1930.jpg;genre_painting;other;Expressionism;1851-1900;;;
Impressionism/childe-hassam_figures-in-sunlight.jpg;genre_painting;genre;Impressionism;1851-1900;;;HASSAM, Childe
Realism/anders-zorn_mrs-symons-1888.jpg;portrait;portrait;Realism;1801-1850;;;
Art_Nouveau_Modern/raphael-kirchner_deadly-sins-5.jpg;nude_painting;other;Art_Nouveau;1801-1850;;;KIRCHNER, Raphael
Naive_Art_Primitivism/niko-pirosmani_girl-with-a-baloon.jpg;portrait;religious;Naive_Art_Primitivism;1851-1900;;;
Cubism/brett-whiteley_portrait-of-wendy-1984.jpg;portrait;other;Cubism;1851-1900;;;
Cubism/fernand-leger_dancer-in-blue-veil.jpg;sketch_and_study;other;Cubism;1851-1900;;;
Naive_Art_Primitivism/fernand-leger_manufacturers-with-aloe-1951.jpg;genre_painting;other;Naive_Art_Primitivism;1851-1900;;;
Impressionism/claude-monet_edge-of-the-cliff-pourville.jpg;landscape;landscape;Impressionism;1851-1900;;;MONET, Claude
Realism/jean-francois-millet_the-sheep-pen-moonlight-1873.jpg;genre_painting;landscape;Realism;1601-1650;;;
Realism/john-everett-millais_pomona.jpg;portrait;portrait;Realism;1851-1900;;;
Northern_Renaissance/hans-memling_the-martyrdom-of-saint-ursula-and-her-companions-at-cologne-from-the-reliquary-of-st-ursula-1489.jpg;religious_painting;religious;Northern_Renaissance;1451-1500;;;
04941-virgchil.jpg;religious_painting;religious;High_Renaissance;1451-1500;Oil on wood;Italian;BOLTRAFFIO, Giovanni Antonio
Post_Impressionism/felix-vallotton_bathe-with-etratat-1899.jpg;genre_painting;landscape;Post_Impressionism;1851-1900;;;
Impressionism/ion-theodorescu-sion_peisaj-de-toamn-1920.jpg;landscape;landscape;Impressionism;1851-1900;;;
Rococo/pietro-longhi_friars-in-venice.jpg;genre_painting;portrait;Rococo;1601-1650;;;
High_Renaissance/leonardo-da-vinci_study-of-an-apostle-s-head-and-architectural-study.jpg;sketch_and_study;landscape;High_Renaissance;1601-1650;;;
09842-courb1051.jpg;genre_painting;genre;Baroque;1851-1900;Oil on canvas;French;COURBET, Gustave
16069-01view.jpg;religious_painting;religious;Early_Renaissance;1301-1350;Fresco;Italian;GIOTTO di Bondone
Expressionism/egon-schiele_cardinal-and-nun-caress-1912.jpg;genre_painting;religious;Expressionism;1851-1900;;;
